STATE,FL_INT,PRES_INT,PRES_EXT,PRES_PAC,Flow,VOLUME,VALVE_INS,REF
1,0,7.67,-0.44,5.82,16.97,6.97,15,20
1,0,7.85,-0.44,5.96,18.19,6.97,20,20
1,0,8.02,-0.44,6.11,19.32,6.97,25,20
1,0,8.28,-0.44,6.29,20.58,6.97,30,20
1,0,8.56,-0.44,6.52,21.81,6.98,35,20
1,0,8.93,-0.44,6.8,23.12,6.98,40,20
1,0,9.45,-0.44,7.18,25.17,6.98,45,20
1,0,10.07,-0.44,7.64,27.58,6.98,50,20
1,0,10.74,-0.44,8.14,30.07,6.98,55,20
1,0,11.56,-0.44,8.76,32.51,6.98,60,20
1,0,12.44,-0.44,9.45,35.17,6.99,65,20
1,0,13.3,-0.44,10.1,37.33,6.99,70,20
1,0,14.36,-0.44,10.87,39.61,6.99,75,20
1,0,15.46,-0.44,11.63,41.58,6.99,80,20
1,0,16.62,-0.44,12.5,43.96,7,85,20
1,0,17.84,-0.44,13.35,46.46,7,90,20
1,0,19.13,-0.44,14.21,48.98,7,95,20
1,0,20.36,-0.44,15,51.12,7,100,20
1,0,21.41,-0.44,15.84,52.79,7.01,100,20
1,0,22.19,-0.44,16.47,53.66,7.01,100,20
1,0,23.2,-0.44,17.05,54.86,7.01,100,20
1,0,24.21,-0.44,17.76,56.29,7.02,100,20
1,0,24.93,-0.44,18.27,56.91,7.02,95,20
2,0,25.67,-0.44,18.75,57.35,7.02,90,20
2,0,26.13,-0.44,19,57.6,7.03,90,20
2,0,26.14,-0.44,18.92,55.06,7.03,90,20
2,0,24.88,-0.44,17.91,49.15,7.03,90,20
2,0,23.03,-0.44,16.7,43.96,7.04,90,20
2,0,21.88,-0.44,15.9,40.13,7.04,90,20
4,0,20.9,-0.44,15.25,36.97,7.04,90,20
4,0,18.53,-0.44,13.02,27.36,7.04,0,5
4,0,16.36,-0.44,11.52,24.7,7.04,0,5
4,0,14.51,-0.44,10.28,22.25,7.05,0,5
4,0,12.91,-0.44,9.21,19.89,7.05,0,5
4,0,11.6,-0.44,8.32,18.34,7.05,0,5
4,0,10.53,-0.44,7.59,16.99,7.05,0,5
4,0,9.64,-0.44,6.97,15.88,7.05,0,5
4,0,8.87,-0.44,6.43,14.73,7.05,0,5
4,0,8.24,-0.44,5.98,13.93,7.05,0,5
4,0,7.71,-0.44,5.6,13.62,7.05,0,5
4,0,7.27,-0.44,5.31,12.96,7.05,0,5
4,0,6.9,-0.44,5.06,12.63,7.05,0,5
4,0,6.58,-0.44,4.85,12.16,7.06,0,5
4,0,6.29,-0.44,4.64,11.96,7.06,0,5
4,0,6.03,-0.44,4.47,11.44,7.06,0,5
4,0,5.81,-0.44,4.32,11.08,7.06,0,5
4,0,5.6,-0.44,4.19,10.6,7.06,0,5
4,0,5.42,-0.44,4.06,10.17,7.06,0,5
4,0,5.26,-0.44,3.95,10.1,7.06,0,5
4,0,5.11,-0.44,3.83,9.85,7.06,0,5
4,0,4.97,-0.44,3.73,9.57,7.06,0,5
4,0,4.83,-0.44,3.63,9.45,7.06,0,5
4,0,4.7,-0.44,3.54,9.33,7.06,0,5
4,0,4.58,-0.44,3.46,9.36,7.06,0,5
4,0,4.47,-0.44,3.4,11.22,7.06,0,5
4,0,4.9,-0.44,3.69,11.67,7.06,0,5
4,0,5.28,-0.44,3.98,12.09,7.06,0,5
4,0,5.64,-0.44,4.28,12.55,7.06,0,5
4,0,6,-0.44,4.56,12.86,7.07,0,5
4,0,6.27,-0.44,4.78,13.07,7.07,0,5
4,0,6.5,-0.44,4.95,13.42,7.07,0,5
4,0,6.73,-0.44,5.12,13.88,7.07,0,5
4,0,6.85,-0.44,5.2,13.75,7.07,0,5
4,0,6.96,-0.44,5.3,13.59,7.07,0,5
4,0,7.07,-0.44,5.37,13.85,7.07,0,5
4,0,7.14,-0.44,5.43,14.49,7.07,0,5
4,0,7.2,-0.44,5.48,14.93,7.07,0,5
4,0,7.25,-0.44,5.51,15.17,7.07,0,5
4,0,7.28,-0.44,5.54,15.39,7.07,0,5
4,0,7.31,-0.44,5.58,15.53,7.07,0,5
4,0,7.32,-0.44,5.6,15.43,7.08,0,5
4,0,7.33,-0.44,5.63,15.15,7.08,0,5
4,0,7.34,-0.44,5.65,14.97,7.08,0,5
4,0,7.35,-0.44,5.65,14.64,7.08,0,5
4,0,7.36,-0.44,5.63,14.5,7.08,0,5
4,0,7.37,-0.44,5.61,14.53,7.08,0,5
4,0,7.37,-0.44,5.58,14.56,7.08,0,5
4,0,7.37,-0.44,5.59,14.52,7.08,0,5
4,0,7.37,-0.44,5.58,14.58,7.08,0,5
4,0,7.36,-0.44,5.57,14.72,7.08,0,5
4,0,7.35,-0.44,5.54,14.74,7.08,0,5
1,0,7.34,-0.44,5.55,14.5,7.09,0,5
1,0,7.53,-0.44,5.71,15.93,7.09,5,20
1,0,7.65,-0.44,5.81,16.93,7.09,10,20
1,0,7.77,-0.44,5.93,17.88,7.09,15,20
1,0,7.93,-0.44,6.09,19.02,7.09,20,20
1,0,8.14,-0.44,6.24,20.26,7.09,25,20
1,0,8.41,-0.44,6.45,21.57,7.09,30,20
1,0,8.72,-0.44,6.69,22.87,7.09,35,20
1,0,9.18,-0.44,6.98,24.18,7.09,40,20
1,0,9.68,-0.44,7.33,25.68,7.1,45,20
1,0,10.3,-0.44,7.76,28.14,7.1,50,20
1,0,10.98,-0.44,8.24,30.65,7.1,55,20
1,0,11.72,-0.44,8.8,33.23,7.1,60,20
1,0,12.64,-0.44,9.39,36.01,7.1,65,20
1,0,13.6,-0.44,10.11,38.32,7.11,70,20
1,0,14.48,-0.44,10.74,40.22,7.11,75,20
1,0,15.63,-0.44,11.6,42.56,7.11,80,20
1,0,16.71,-0.44,12.42,44.6,7.11,85,20
1,0,17.93,-0.44,13.31,46.95,7.12,90,20
1,0,19.15,-0.44,14.15,49.35,7.12,95,20
1,0,20.54,-0.44,15.16,51.57,7.12,100,20
1,0,21.7,-0.44,15.95,52.81,7.13,100,20
1,0,22.69,-0.44,16.72,54.14,7.13,100,20
1,0,23.44,-0.44,17.24,55.58,7.13,100,20
1,0,24.31,-0.44,17.79,56.4,7.14,100,20
1,0,25.08,-0.44,18.28,56.79,7.14,95,20
1,0,25.69,-0.44,18.76,57.33,7.14,90,20
2,0,26.34,-0.44,19.18,57.5,7.15,85,20
2,0,26.51,-0.44,19.21,56,7.15,85,20
2,0,25.93,-0.44,18.74,52.08,7.15,85,20
2,0,24.06,-0.44,17.38,45.94,7.16,85,20
2,0,22.98,-0.44,16.61,42.25,7.16,85,20
2,0,22.11,-0.44,16.02,38.84,7.16,85,20
4,0,19.9,-0.44,13.97,29.16,7.16,85,20
4,0,17.65,-0.44,12.47,26.43,7.16,0,5
4,0,15.68,-0.44,11.19,23.88,7.17,0,5
4,0,14.02,-0.44,10.12,21.7,7.17,0,5
4,0,12.6,-0.44,9.18,20.08,7.17,0,5
4,0,11.45,-0.44,8.41,18.64,7.17,0,5
4,0,10.5,-0.44,7.81,17.89,7.17,0,5
4,0,9.68,-0.44,7.26,16.54,7.17,0,5
4,0,8.98,-0.44,6.8,15.52,7.17,0,5
4,0,8.41,-0.44,6.38,15.27,7.17,0,5
4,0,7.89,-0.44,6,15,7.17,0,5
4,0,7.48,-0.44,5.69,14.64,7.17,0,5
4,0,7.12,-0.44,5.41,14.34,7.18,0,5
4,0,6.84,-0.44,5.19,14.27,7.18,0,5
4,0,6.58,-0.44,4.96,13.89,7.18,0,5
4,0,6.35,-0.44,4.78,12.65,7.18,0,5
4,0,6.14,-0.44,4.63,11.96,7.18,0,5
4,0,5.96,-0.44,4.49,10.88,7.18,0,5
4,0,5.77,-0.44,4.37,10.07,7.18,0,5
4,0,5.59,-0.44,4.25,9.47,7.18,0,5
4,0,5.44,-0.44,4.12,9.26,7.18,0,5
4,0,5.28,-0.44,4,8.91,7.18,0,5
4,0,5.15,-0.44,3.91,8.54,7.18,0,5
4,0,5.01,-0.44,3.79,8.37,7.18,0,5
4,0,4.87,-0.44,3.67,8.06,7.18,0,5
4,0,4.76,-0.44,3.6,8.14,7.18,0,5
4,0,4.64,-0.44,3.52,8.2,7.18,0,5
4,0,4.81,-0.44,3.76,9.06,7.18,0,5
4,0,5.05,-0.44,3.95,9.87,7.19,0,5
4,0,5.29,-0.44,4.13,10.34,7.19,0,5
4,0,5.56,-0.44,4.33,11.21,7.19,0,5
4,0,5.85,-0.44,4.53,11.86,7.19,0,5
4,0,6.12,-0.44,4.78,12.49,7.19,0,5
4,0,6.34,-0.44,4.97,13.09,7.19,0,5
4,0,6.54,-0.44,5.15,13.5,7.19,0,5
4,0,6.68,-0.44,5.28,13.37,7.19,0,5
4,0,6.77,-0.44,5.3,13.39,7.19,0,5
4,0,6.89,-0.44,5.32,13.52,7.19,0,5
4,0,6.99,-0.44,5.36,13.64,7.19,0,5
4,0,7.05,-0.44,5.36,13.78,7.19,0,5
4,0,7.12,-0.44,5.37,13.79,7.19,0,5
4,0,7.16,-0.44,5.37,13.84,7.2,0,5
4,0,7.18,-0.44,5.41,13.98,7.2,0,5
4,0,7.18,-0.44,5.4,13.9,7.2,0,5
4,0,7.18,-0.44,5.41,13.81,7.2,0,5
4,0,7.19,-0.44,5.42,13.83,7.2,0,5
4,0,7.19,-0.44,5.43,13.85,7.2,0,5
4,0,7.19,-0.44,5.41,13.72,7.2,0,5
4,0,7.21,-0.44,5.38,13.48,7.2,0,5
4,0,7.22,-0.44,5.38,13.31,7.2,0,5
4,0,7.22,-0.44,5.37,13.41,7.2,0,5
1,0,7.21,-0.44,5.35,13.32,7.2,0,5
1,0,7.42,-0.44,5.53,15.15,7.2,5,20
1,0,7.5,-0.44,5.64,16.26,7.21,10,20
1,0,7.61,-0.44,5.77,17.39,7.21,15,20
1,0,7.78,-0.44,5.94,19,7.21,20,20
1,0,7.94,-0.44,6.07,20.23,7.21,25,20
1,0,8.21,-0.44,6.27,21.17,7.21,30,20
1,0,8.49,-0.44,6.45,22.5,7.21,35,20
1,0,8.96,-0.44,6.78,24.41,7.21,40,20
1,0,9.43,-0.44,7.11,26.43,7.21,45,20
1,0,10.01,-0.44,7.54,28.64,7.22,50,20
1,0,10.71,-0.44,8.05,30.93,7.22,55,20
1,0,11.56,-0.44,8.68,33.33,7.22,60,20
1,0,12.44,-0.44,9.35,35.79,7.22,65,20
1,0,13.34,-0.44,10.05,38.21,7.22,70,20
1,0,14.23,-0.44,10.62,40.31,7.23,75,20
1,0,15.4,-0.44,11.45,42.58,7.23,80,20
1,0,16.47,-0.44,12.26,44.66,7.23,85,20
1,0,17.7,-0.44,13.17,47.51,7.23,90,20
1,0,18.97,-0.44,14.15,50.15,7.24,95,20
1,0,20.29,-0.44,15.09,51.81,7.24,100,20
1,0,21.46,-0.44,15.95,53.17,7.24,100,20
1,0,22.64,-0.44,16.75,54.18,7.25,100,20
1,0,23.56,-0.44,17.39,55.31,7.25,100,20
1,0,24.37,-0.44,17.9,56.21,7.25,100,20
1,0,25.19,-0.44,18.43,56.94,7.26,95,20
1,0,25.9,-0.44,18.88,57.25,7.26,90,20
2,0,26.33,-0.44,19.2,57.69,7.26,85,20
2,0,26.67,-0.44,19.34,56.77,7.27,85,20
2,0,26.34,-0.44,18.96,53.43,7.27,85,20
2,0,24.26,-0.44,17.4,46,7.27,85,20
2,0,23,-0.44,16.49,41.69,7.28,85,20
2,0,22.03,-0.44,15.83,37.98,7.28,85,20
4,0,20.61,-0.44,14.75,34.29,7.28,85,20
4,0,18.41,-0.44,12.84,26.05,7.28,0,5
4,0,16.3,-0.44,11.46,23.98,7.28,0,5
4,0,14.48,-0.44,10.27,22.17,7.29,0,5
4,0,12.96,-0.44,9.27,20.75,7.29,0,5
4,0,11.72,-0.44,8.43,19.27,7.29,0,5
4,0,10.69,-0.44,7.71,17.84,7.29,0,5
4,0,9.81,-0.44,7.13,16.84,7.29,0,5
4,0,9.08,-0.44,6.61,15.97,7.29,0,5
4,0,8.47,-0.44,6.23,15.33,7.29,0,5
4,0,7.94,-0.44,5.87,14.58,7.29,0,5
4,0,7.5,-0.44,5.56,14.38,7.29,0,5
4,0,7.12,-0.44,5.33,13.9,7.29,0,5
4,0,6.82,-0.44,5.12,13.52,7.29,0,5
4,0,6.55,-0.44,4.96,13.1,7.3,0,5
4,0,6.31,-0.44,4.79,12.63,7.3,0,5
4,0,6.1,-0.44,4.64,12.31,7.3,0,5
4,0,5.9,-0.44,4.47,12.08,7.3,0,5
4,0,5.74,-0.44,4.33,12.19,7.3,0,5
4,0,5.56,-0.44,4.19,12.01,7.3,0,5
4,0,5.38,-0.44,4.07,11.73,7.3,0,5
4,0,5.23,-0.44,3.96,11.41,7.3,0,5
4,0,5.07,-0.44,3.85,10.78,7.3,0,5
4,0,4.93,-0.44,3.74,10.36,7.3,0,5
4,0,4.8,-0.44,3.62,9.94,7.3,0,5
4,0,4.66,-0.44,3.53,9.61,7.3,0,5
4,0,4.53,-0.44,3.42,9.26,7.3,0,5
4,0,4.58,-0.44,3.6,8.91,7.3,0,5
4,0,4.87,-0.44,3.8,9.21,7.3,0,5
4,0,5.17,-0.44,4.04,9.92,7.31,0,5
4,0,5.48,-0.44,4.29,10.96,7.31,0,5
4,0,5.8,-0.44,4.5,11.7,7.31,0,5
4,0,6.09,-0.44,4.71,12.14,7.31,0,5
4,0,6.31,-0.44,4.89,12.8,7.31,0,5
4,0,6.52,-0.44,5.04,13.17,7.31,0,5
4,0,6.66,-0.44,5.15,13.25,7.31,0,5
4,0,6.74,-0.44,5.21,13.39,7.31,0,5
4,0,6.83,-0.44,5.27,13.4,7.31,0,5
4,0,6.89,-0.44,5.32,13.39,7.31,0,5
4,0,6.94,-0.44,5.34,13.47,7.31,0,5
4,0,6.99,-0.44,5.35,13.3,7.31,0,5
4,0,7.02,-0.44,5.37,13.19,7.31,0,5
4,0,7.05,-0.44,5.36,13.2,7.32,0,5
4,0,7.08,-0.44,5.36,12.9,7.32,0,5
4,0,7.1,-0.44,5.38,12.69,7.32,0,5
4,0,7.1,-0.44,5.37,12.7,7.32,0,5
4,0,7.12,-0.44,5.37,12.5,7.32,0,5
4,0,7.11,-0.44,5.38,12.65,7.32,0,5
4,0,7.11,-0.44,5.38,12.72,7.32,0,5
4,0,7.1,-0.44,5.39,12.82,7.32,0,5
4,0,7.09,-0.44,5.38,12.8,7.32,0,5
4,0,7.07,-0.44,5.4,12.77,7.32,0,5
1,0,7.05,-0.44,5.41,12.76,7.32,0,5
1,0,7.24,-0.44,5.58,14.55,7.32,5,20
1,0,7.34,-0.44,5.67,15.53,7.32,10,20
1,0,7.46,-0.44,5.8,16.66,7.33,15,20
1,0,7.62,-0.44,5.97,18.02,7.33,20,20
1,0,7.81,-0.44,6.12,19.38,7.33,25,20
1,0,8.06,-0.44,6.33,20.8,7.33,30,20
1,0,8.36,-0.44,6.57,22.14,7.33,35,20
1,0,8.76,-0.44,6.86,23.78,7.33,40,20
1,0,9.21,-0.44,7.17,25.59,7.33,45,20
1,0,9.85,-0.44,7.6,27.91,7.34,50,20
1,0,10.61,-0.44,8.15,30.34,7.34,55,20
1,0,11.38,-0.44,8.71,32.74,7.34,60,20
1,0,12.21,-0.44,9.31,35.24,7.34,65,20
1,0,13.25,-0.44,10.04,37.7,7.34,70,20
1,0,14.32,-0.44,10.84,40.36,7.35,75,20
1,0,15.31,-0.44,11.55,42.23,7.35,80,20
1,0,16.52,-0.44,12.37,44.75,7.35,85,20
1,0,17.73,-0.44,13.25,47.26,7.35,90,20
1,0,19.02,-0.44,14.14,49.6,7.36,95,20
1,0,20.35,-0.44,15.05,51.56,7.36,100,20
1,0,21.59,-0.44,15.94,53.59,7.36,100,20
1,0,22.6,-0.44,16.64,54.63,7.37,100,20
1,0,23.4,-0.44,17.2,55.4,7.37,100,20
1,0,24.21,-0.44,17.79,56.5,7.37,100,20
1,0,24.96,-0.44,18.25,57.07,7.38,95,20
2,0,25.58,-0.44,18.65,57.39,7.38,90,20
2,0,26.1,-0.44,18.93,58,7.38,90,20
2,0,26.24,-0.44,18.94,56.02,7.39,90,20
2,0,25.05,-0.44,18,50.5,7.39,90,20
2,0,23.08,-0.44,16.66,44.89,7.39,90,20
2,0,21.84,-0.44,15.8,40.77,7.4,90,20
4,0,20.85,-0.44,15.14,37.08,7.4,90,20
4,0,18.52,-0.44,12.94,27.26,7.4,0,5
4,0,16.32,-0.44,11.42,24.28,7.4,0,5
4,0,14.44,-0.44,10.17,21.95,7.4,0,5
4,0,12.84,-0.44,9.14,20.64,7.4,0,5
4,0,11.52,-0.44,8.27,19.01,7.4,0,5
4,0,10.46,-0.44,7.57,17.81,7.41,0,5
4,0,9.56,-0.44,6.99,16.72,7.41,0,5
4,0,8.82,-0.44,6.47,15.87,7.41,0,5
4,0,8.2,-0.44,6.05,14.82,7.41,0,5
4,0,7.67,-0.44,5.67,13.97,7.41,0,5
4,0,7.26,-0.44,5.37,13.27,7.41,0,5
4,0,6.84,-0.44,5.09,12.9,7.41,0,5
4,0,6.5,-0.44,4.86,12.47,7.41,0,5
4,0,6.2,-0.44,4.65,12.15,7.41,0,5
4,0,5.92,-0.44,4.43,11.84,7.41,0,5
4,0,5.69,-0.44,4.29,11.59,7.41,0,5
4,0,5.48,-0.44,4.14,11.21,7.41,0,5
4,0,5.3,-0.44,4.02,10.9,7.41,0,5
4,0,5.14,-0.44,3.9,10.81,7.42,0,5
4,0,4.99,-0.44,3.79,10.41,7.42,0,5
4,0,4.85,-0.44,3.7,10.2,7.42,0,5
4,0,4.72,-0.44,3.61,9.99,7.42,0,5
4,0,4.61,-0.44,3.54,9.05,7.42,0,5
4,0,4.5,-0.45,3.47,8.35,7.42,0,5
4,0,4.4,-0.44,3.41,10.44,7.42,0,5
4,0,4.86,-0.44,3.72,11.13,7.42,0,5
4,0,5.24,-0.44,3.99,11.38,7.42,0,5
4,0,5.61,-0.44,4.31,11.89,7.42,0,5
4,0,5.97,-0.44,4.56,12.36,7.42,0,5
4,0,6.25,-0.44,4.78,12.8,7.42,0,5
4,0,6.48,-0.44,4.96,13.22,7.42,0,5
4,0,6.7,-0.44,5.15,13.64,7.42,0,5
4,0,6.83,-0.44,5.24,13.72,7.42,0,5
4,0,6.93,-0.44,5.32,13.91,7.43,0,5
4,0,7.04,-0.44,5.39,13.93,7.43,0,5
4,0,7.12,-0.44,5.45,14.06,7.43,0,5
4,0,7.18,-0.44,5.51,14.14,7.43,0,5
4,0,7.23,-0.44,5.57,14.01,7.43,0,5
4,0,7.26,-0.44,5.6,14.03,7.43,0,5
4,0,7.28,-0.44,5.62,14.14,7.43,0,5
4,0,7.29,-0.44,5.65,14.12,7.43,0,5
4,0,7.29,-0.44,5.67,14.17,7.43,0,5
4,0,7.29,-0.44,5.7,14.02,7.43,0,5
4,0,7.29,-0.44,5.69,13.91,7.43,0,5
4,0,7.31,-0.44,5.68,13.93,7.43,0,5
4,0,7.32,-0.44,5.68,13.95,7.44,0,5
4,0,7.33,-0.44,5.7,13.97,7.44,0,5
4,0,7.34,-0.44,5.72,13.89,7.44,0,5
4,0,7.34,-0.44,5.74,14.58,7.44,0,5
4,0,7.33,-0.44,5.75,15.18,7.44,0,5
4,0,7.34,-0.44,5.75,15.57,7.44,0,5
1,0,7.33,-0.44,5.72,15.87,7.44,0,5
1,0,7.55,-0.44,5.84,17.25,7.44,5,20
1,0,7.66,-0.44,5.9,18.2,7.44,10,20
1,0,7.79,-0.44,6,19.12,7.44,15,20
1,0,7.91,-0.44,6.11,20.16,7.45,20,20
1,0,8.13,-0.44,6.25,21.47,7.45,25,20
1,0,8.39,-0.44,6.39,22.55,7.45,30,20
1,0,8.7,-0.44,6.57,23.63,7.45,35,20
1,0,9.12,-0.44,6.87,25.22,7.45,40,20
1,0,9.56,-0.44,7.21,26.41,7.45,45,20
1,0,10.15,-0.44,7.68,28.57,7.45,50,20
1,0,10.81,-0.44,8.2,30.93,7.46,55,20
1,0,11.55,-0.44,8.78,33.27,7.46,60,20
1,0,12.49,-0.44,9.47,35.89,7.46,65,20
1,0,13.42,-0.44,10.12,38.21,7.46,70,20
1,0,14.47,-0.44,10.91,40.78,7.47,75,20
1,0,15.58,-0.44,11.73,43.06,7.47,80,20
1,0,16.6,-0.44,12.41,45.63,7.47,85,20
1,0,17.79,-0.44,13.34,47.82,7.47,90,20
1,0,19.22,-0.44,14.29,49.97,7.48,95,20
1,0,20.38,-0.44,15.13,51.5,7.48,100,20
1,0,21.61,-0.44,15.98,53.09,7.48,100,20
1,0,22.62,-0.44,16.72,54.29,7.49,100,20
1,0,23.53,-0.44,17.38,55.22,7.49,100,20
1,0,24.36,-0.44,17.93,56.17,7.49,100,20
1,0,25.03,-0.44,18.46,56.67,7.5,95,20
1,0,25.65,-0.44,18.81,57.07,7.5,90,20
2,0,26.19,-0.44,19.23,57.21,7.5,85,20
2,0,26.21,-0.44,19.17,55.99,7.51,85,20
2,0,25.8,-0.44,18.76,52.08,7.51,85,20
2,0,23.86,-0.44,17.33,45.51,7.51,85,20
2,0,22.77,-0.44,16.49,41.52,7.51,85,20
2,0,21.96,-0.44,15.88,38.14,7.52,85,20
4,0,19.97,-0.44,14.05,30.84,7.52,85,20
4,0,17.88,-0.44,12.6,27.68,7.52,0,5
4,0,16.03,-0.44,11.39,24.95,7.52,0,5
4,0,14.43,-0.44,10.33,22.78,7.52,0,5
4,0,13.08,-0.44,9.42,21.12,7.52,0,5
4,0,11.97,-0.44,8.67,19.52,7.53,0,5
4,0,11.02,-0.44,8.03,18.33,7.53,0,5
4,0,10.22,-0.44,7.47,17.4,7.53,0,5
4,0,9.54,-0.44,7.01,16.57,7.53,0,5
4,0,8.99,-0.44,6.62,16.01,7.53,0,5
4,0,8.52,-0.44,6.3,15.68,7.53,0,5
4,0,8.1,-0.44,5.98,15.02,7.53,0,5
4,0,7.74,-0.44,5.74,14.49,7.53,0,5
4,0,7.44,-0.44,5.51,14.01,7.53,0,5
4,0,7.18,-0.44,5.33,13.71,7.53,0,5
4,0,6.95,-0.44,5.17,13.49,7.53,0,5
4,0,6.75,-0.44,5.04,13.34,7.54,0,5
4,0,6.56,-0.44,4.92,13.29,7.54,0,5
4,0,6.38,-0.44,4.81,12.87,7.54,0,5
4,0,6.21,-0.44,4.71,12.61,7.54,0,5
4,0,6.06,-0.44,4.59,12.24,7.54,0,5
4,0,5.94,-0.44,4.5,12.05,7.54,0,5
4,0,5.8,-0.44,4.38,11.61,7.54,0,5
4,0,5.67,-0.44,4.27,11.63,7.54,0,5
4,0,5.58,-0.44,4.17,11.54,7.54,0,5
4,0,5.46,-0.44,4.09,11.44,7.54,0,5
4,0,5.36,-0.44,4,11.21,7.54,0,5
4,0,5.25,-0.44,3.94,11,7.54,0,5
4,0,5.12,-0.44,3.88,10.6,7.54,0,5
4,0,5.02,-0.44,3.83,9.93,7.54,0,5
4,0,4.92,-0.44,3.77,9.91,7.55,0,5
4,0,5.12,-0.44,4.01,10.16,7.55,0,5
4,0,5.28,-0.44,4.15,10.39,7.55,0,5
4,0,5.49,-0.44,4.31,10.68,7.55,0,5
4,0,5.7,-0.44,4.5,11.59,7.55,0,5
4,0,5.86,-0.44,4.6,11.89,7.55,0,5
4,0,6.07,-0.44,4.7,12.27,7.55,0,5
4,0,6.23,-0.44,4.8,12.73,7.55,0,5
4,0,6.35,-0.44,4.89,13.08,7.55,0,5
4,0,6.46,-0.44,4.96,13.38,7.55,0,5
4,0,6.52,-0.44,4.99,13.72,7.55,0,5
4,0,6.57,-0.44,5.04,14,7.55,0,5
4,0,6.63,-0.44,5.06,14.18,7.55,0,5
4,0,6.66,-0.44,5.11,14.42,7.56,0,5
4,0,6.69,-0.44,5.14,14.25,7.56,0,5
4,0,6.73,-0.44,5.18,14.12,7.56,0,5
4,0,6.74,-0.44,5.2,14.01,7.56,0,5
4,0,6.75,-0.44,5.21,14.01,7.56,0,5
4,0,6.73,-0.44,5.22,13.93,7.56,0,5
4,0,6.71,-0.44,5.17,13.81,7.56,0,5
4,0,6.69,-0.44,5.13,13.85,7.56,0,5
1,0,6.68,-0.44,5.11,13.89,7.56,0,5
1,0,6.88,-0.44,5.25,15.49,7.56,5,20
1,0,6.98,-0.44,5.32,16.48,7.56,10,20
1,0,7.12,-0.44,5.44,17.67,7.56,15,20
